Date,Year,Reef,ReefName,Site_name,Site_No,Lat,Long,Project,Collection organisation,Collection vessel,Reef_rep,Site_rep,PCR1_binary,PCR2_binary,LOD_sample_positive,PCR1_conc,PCR2_conc,Conc_mean
28/11/2021,2021,11-049,U/N Reef (11-049),11-049EDNA2B,2,-11.35406,143.33063,CCIP_Delineation of Initiation box,JCU,JCU Charter,16,4,0,0,0,0,0,0
28/11/2021,2021,11-049,U/N Reef (11-049),11-049EDNA2B,2,-11.35406,143.33063,CCIP_Delineation of Initiation box,JCU,JCU Charter,17,5,0,0,0,0,0,0
28/11/2021,2021,11-049,U/N Reef (11-049),11-049EDNA2B,2,-11.35406,143.33063,CCIP_Delineation of Initiation box,JCU,JCU Charter,18,6,0,0,0,0,0,0
28/11/2021,2021,11-049,U/N Reef (11-049),11-049EDNA2B,2,-11.35406,143.33063,CCIP_Delineation of Initiation box,JCU,JCU Charter,19,7,0,1,1,0,14.9080731,7.454036548
28/11/2021,2021,11-049,U/N Reef (11-049),11-049EDNA2B,2,-11.35406,143.33063,CCIP_Delineation of Initiation box,JCU,JCU Charter,20,8,1,0,1,15.45987326,0,7.729936629
28/11/2021,2021,11-049,U/N Reef (11-049),11-049EDNA2B,2,-11.35406,143.33063,CCIP_Delineation of Initiation box,JCU,JCU Charter,21,9,0,0,0,0,0,0
28/11/2021,2021,11-049,U/N Reef (11-049),11-049EDNA2B,2,-11.35406,143.33063,CCIP_Delineation of Initiation box,JCU,JCU Charter,22,10,0,0,0,0,0,0
28/11/2021,2021,11-049,U/N Reef (11-049),11-049EDNA2B,2,-11.35406,143.33063,CCIP_Delineation of Initiation box,JCU,JCU Charter,23,11,0,1,1,0,15.57723388,7.788616938
28/11/2021,2021,11-049,U/N Reef (11-049),11-049EDNA2B,2,-11.35406,143.33063,CCIP_Delineation of Initiation box,JCU,JCU Charter,24,12,0,0,0,0,0,0
28/11/2021,2021,11-049,U/N Reef (11-049),11-049EDNA3,3,-11.36097,143.34691,CCIP_Delineation of Initiation box,JCU,JCU Charter,25,1,0,0,0,0,0,0
28/11/2021,2021,11-049,U/N Reef (11-049),11-049EDNA3,3,-11.36097,143.34691,CCIP_Delineation of Initiation box,JCU,JCU Charter,26,2,0,0,0,0,0,0
28/11/2021,2021,11-049,U/N Reef (11-049),11-049EDNA3,3,-11.36097,143.34691,CCIP_Delineation of Initiation box,JCU,JCU Charter,27,3,0,0,0,0,0,0
28/11/2021,2021,11-049,U/N Reef (11-049),11-049EDNA3,3,-11.36097,143.34691,CCIP_Delineation of Initiation box,JCU,JCU Charter,28,4,0,1,1,0,15.34360076,7.671800381
28/11/2021,2021,11-049,U/N Reef (11-049),11-049EDNA3,3,-11.36097,143.34691,CCIP_Delineation of Initiation box,JCU,JCU Charter,29,5,0,0,0,0,0,0
28/11/2021,2021,11-049,U/N Reef (11-049),11-049EDNA3,3,-11.36097,143.34691,CCIP_Delineation of Initiation box,JCU,JCU Charter,30,6,0,0,0,0,0,0
28/11/2021,2021,11-049,U/N Reef (11-049),11-049EDNA3,3,-11.36097,143.34691,CCIP_Delineation of Initiation box,JCU,JCU Charter,31,7,0,0,0,0,0,0
28/11/2021,2021,11-049,U/N Reef (11-049),11-049EDNA3,3,-11.36097,143.34691,CCIP_Delineation of Initiation box,JCU,JCU Charter,32,8,0,0,0,0,0,0
28/11/2021,2021,11-049,U/N Reef (11-049),11-049EDNA3,3,-11.36097,143.34691,CCIP_Delineation of Initiation box,JCU,JCU Charter,33,9,0,1,1,0,15.06396537,7.531982683
28/11/2021,2021,11-049,U/N Reef (11-049),11-049EDNA3,3,-11.36097,143.34691,CCIP_Delineation of Initiation box,JCU,JCU Charter,34,10,0,0,0,0,0,0
28/11/2021,2021,11-049,U/N Reef (11-049),11-049EDNA3,3,-11.36097,143.34691,CCIP_Delineation of Initiation box,JCU,JCU Charter,35,11,0,0,0,0,0,0
28/11/2021,2021,11-049,U/N Reef (11-049),11-049EDNA3,3,-11.36097,143.34691,CCIP_Delineation of Initiation box,JCU,JCU Charter,36,12,0,0,0,0,0,0
29/11/2021,2021,11-162,U/N Reef (11-162),11-162EDNA1,1,-11.60246,143.3031,CCIP_Delineation of Initiation box,JCU,JCU Charter,1,1,1,0,1,32.58319578,0,16.29159789
29/11/2021,2021,11-162,U/N Reef (11-162),11-162EDNA1,1,-11.60246,143.3031,CCIP_Delineation of Initiation box,JCU,JCU Charter,2,2,0,0,0,0,0,0
29/11/2021,2021,11-162,U/N Reef (11-162),11-162EDNA1,1,-11.60246,143.3031,CCIP_Delineation of Initiation box,JCU,JCU Charter,3,3,0,1,1,0,15.17667548,7.588337738
29/11/2021,2021,11-162,U/N Reef (11-162),11-162EDNA1,1,-11.60246,143.3031,CCIP_Delineation of Initiation box,JCU,JCU Charter,4,4,0,0,0,0,0,0
29/11/2021,2021,11-162,U/N Reef (11-162),11-162EDNA1,1,-11.60246,143.3031,CCIP_Delineation of Initiation box,JCU,JCU Charter,5,5,1,0,1,30.66520498,0,15.33260249
29/11/2021,2021,11-162,U/N Reef (11-162),11-162EDNA1,1,-11.60246,143.3031,CCIP_Delineation of Initiation box,JCU,JCU Charter,6,6,0,0,0,0,0,0
29/11/2021,2021,11-162,U/N Reef (11-162),11-162EDNA1,1,-11.60246,143.3031,CCIP_Delineation of Initiation box,JCU,JCU Charter,7,7,0,0,0,0,0,0
29/11/2021,2021,11-162,U/N Reef (11-162),11-162EDNA1,1,-11.60246,143.3031,CCIP_Delineation of Initiation box,JCU,JCU Charter,8,8,1,1,1,15.38305736,16.60626139,15.99465938
29/11/2021,2021,11-162,U/N Reef (11-162),11-162EDNA1,1,-11.60246,143.3031,CCIP_Delineation of Initiation box,JCU,JCU Charter,9,9,0,0,0,0,0,0
29/11/2021,2021,11-162,U/N Reef (11-162),11-162EDNA1,1,-11.60246,143.3031,CCIP_Delineation of Initiation box,JCU,JCU Charter,10,10,0,1,1,0,16.07163664,8.035818322
29/11/2021,2021,11-162,U/N Reef (11-162),11-162EDNA1,1,-11.60246,143.3031,CCIP_Delineation of Initiation box,JCU,JCU Charter,11,11,0,1,1,0,32.6283791,16.31418955
29/11/2021,2021,11-162,U/N Reef (11-162),11-162EDNA1,1,-11.60246,143.3031,CCIP_Delineation of Initiation box,JCU,JCU Charter,12,12,0,0,0,0,0,0
29/11/2021,2021,11-162,U/N Reef (11-162),11-162EDNA2,2,-11.59654,143.28914,CCIP_Delineation of Initiation box,JCU,JCU Charter,13,1,0,0,0,0,0,0
29/11/2021,2021,11-162,U/N Reef (11-162),11-162EDNA2,2,-11.59654,143.28914,CCIP_Delineation of Initiation box,JCU,JCU Charter,14,2,0,0,0,0,0,0
29/11/2021,2021,11-162,U/N Reef (11-162),11-162EDNA2,2,-11.59654,143.28914,CCIP_Delineation of Initiation box,JCU,JCU Charter,15,3,0,0,0,0,0,0
29/11/2021,2021,11-162,U/N Reef (11-162),11-162EDNA2,2,-11.59654,143.28914,CCIP_Delineation of Initiation box,JCU,JCU Charter,16,4,1,1,1,105.156772,170.7542065,137.9554893
29/11/2021,2021,11-162,U/N Reef (11-162),11-162EDNA2,2,-11.59654,143.28914,CCIP_Delineation of Initiation box,JCU,JCU Charter,17,5,0,1,1,0,15.56349582,7.781747912
29/11/2021,2021,11-162,U/N Reef (11-162),11-162EDNA2,2,-11.59654,143.28914,CCIP_Delineation of Initiation box,JCU,JCU Charter,18,6,0,0,0,0,0,0
29/11/2021,2021,11-162,U/N Reef (11-162),11-162EDNA2,2,-11.59654,143.28914,CCIP_Delineation of Initiation box,JCU,JCU Charter,19,7,0,0,0,0,0,0
29/11/2021,2021,11-162,U/N Reef (11-162),11-162EDNA2,2,-11.59654,143.28914,CCIP_Delineation of Initiation box,JCU,JCU Charter,20,8,0,0,0,0,0,0
29/11/2021,2021,11-162,U/N Reef (11-162),11-162EDNA2,2,-11.59654,143.28914,CCIP_Delineation of Initiation box,JCU,JCU Charter,21,9,0,1,1,0,15.82447493,7.912237463
29/11/2021,2021,11-162,U/N Reef (11-162),11-162EDNA2,2,-11.59654,143.28914,CCIP_Delineation of Initiation box,JCU,JCU Charter,22,10,1,1,1,198.183073,155.1321622,176.6576176
29/11/2021,2021,11-162,U/N Reef (11-162),11-162EDNA2,2,-11.59654,143.28914,CCIP_Delineation of Initiation box,JCU,JCU Charter,23,11,0,0,0,0,0,0
29/11/2021,2021,11-162,U/N Reef (11-162),11-162EDNA2,2,-11.59654,143.28914,CCIP_Delineation of Initiation box,JCU,JCU Charter,24,12,0,1,1,0,15.69569193,7.847845964
29/11/2021,2021,11-162,U/N Reef (11-162),11-162EDNA3,3,-11.60338,143.27824,CCIP_Delineation of Initiation box,JCU,JCU Charter,25,1,0,0,0,0,0,0
29/11/2021,2021,11-162,U/N Reef (11-162),11-162EDNA3,3,-11.60338,143.27824,CCIP_Delineation of Initiation box,JCU,JCU Charter,26,2,0,0,0,0,0,0
29/11/2021,2021,11-162,U/N Reef (11-162),11-162EDNA3,3,-11.60338,143.27824,CCIP_Delineation of Initiation box,JCU,JCU Charter,27,3,0,0,0,0,0,0
29/11/2021,2021,11-162,U/N Reef (11-162),11-162EDNA3,3,-11.60338,143.27824,CCIP_Delineation of Initiation box,JCU,JCU Charter,28,4,0,0,0,0,0,0
29/11/2021,2021,11-162,U/N Reef (11-162),11-162EDNA3,3,-11.60338,143.27824,CCIP_Delineation of Initiation box,JCU,JCU Charter,29,5,0,0,0,0,0,0
29/11/2021,2021,11-162,U/N Reef (11-162),11-162EDNA3,3,-11.60338,143.27824,CCIP_Delineation of Initiation box,JCU,JCU Charter,30,6,0,0,0,0,0,0
29/11/2021,2021,11-162,U/N Reef (11-162),11-162EDNA3,3,-11.60338,143.27824,CCIP_Delineation of Initiation box,JCU,JCU Charter,31,7,0,0,0,0,0,0
29/11/2021,2021,11-162,U/N Reef (11-162),11-162EDNA3,3,-11.60338,143.27824,CCIP_Delineation of Initiation box,JCU,JCU Charter,32,8,0,0,0,0,0,0
29/11/2021,2021,11-162,U/N Reef (11-162),11-162EDNA3,3,-11.60338,143.27824,CCIP_Delineation of Initiation box,JCU,JCU Charter,33,9,0,0,0,0,0,0
29/11/2021,2021,11-162,U/N Reef (11-162),11-162EDNA3,3,-11.60338,143.27824,CCIP_Delineation of Initiation box,JCU,JCU Charter,34,10,0,0,0,0,0,0
29/11/2021,2021,11-162,U/N Reef (11-162),11-162EDNA3,3,-11.60338,143.27824,CCIP_Delineation of Initiation box,JCU,JCU Charter,35,11,0,0,0,0,0,0
29/11/2021,2021,11-162,U/N Reef (11-162),11-162EDNA3,3,-11.60338,143.27824,CCIP_Delineation of Initiation box,JCU,JCU Charter,36,12,0,0,0,0,0,0
28/03/2022,2022,Mer Island,Mer Island,MerIs04,4,-9.929056,144.048667,NAMMA,AIMS,RV Solander,37,1,0,0,0,0,0,0
28/03/2022,2022,Mer Island,Mer Island,MerIs04,4,-9.929056,144.048667,NAMMA,AIMS,RV Solander,38,2,0,1,1,0,14.90681378,7.453406891
28/03/2022,2022,Mer Island,Mer Island,MerIs04,4,-9.929056,144.048667,NAMMA,AIMS,RV Solander,39,3,1,0,1,29.68261862,0,14.84130931
28/03/2022,2022,Mer Island,Mer Island,MerIs04,4,-9.929056,144.048667,NAMMA,AIMS,RV Solander,40,4,0,1,1,0,15.10328761,7.551643805
28/03/2022,2022,Mer Island,Mer Island,MerIs04,4,-9.929056,144.048667,NAMMA,AIMS,RV Solander,41,5,0,0,0,0,0,0
28/03/2022,2022,Mer Island,Mer Island,MerIs04,4,-9.929056,144.048667,NAMMA,AIMS,RV Solander,42,6,0,0,0,0,0,0
28/03/2022,2022,Mer Island,Mer Island,MerIs04,4,-9.929056,144.048667,NAMMA,AIMS,RV Solander,43,7,0,1,1,0,15.22315239,7.611576194
28/03/2022,2022,Mer Island,Mer Island,MerIs04,4,-9.929056,144.048667,NAMMA,AIMS,RV Solander,44,8,0,1,1,0,14.89423233,7.447116167
